"subject" "activityName" "activity" "variable" "value"
"10483" "13" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.482113007636364
"10484" "14" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.441048358648148
"10485" "15" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.361096856875
"10486" "16" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.53239971627451
"10487" "17" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.416223018291667
"10488" "18" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.59232371
"10489" "19" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.194485509535
"10490" "20" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.372684353921569
"10491" "21" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.446974007021277
"10492" "22" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.19545699252381
"10493" "23" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.430239229235294
"10494" "24" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.503188684915254
"10495" "25" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.476144998846154
"10496" "26" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.427686570727273
"10497" "27" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.544369229411765
"10498" "28" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.403636283921569
"10499" "29" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.260519290404082
"10500" "30" "WALKING_UPSTAIRS" "2" "fBodyGyromeanX" -0.488039003123077
"10501" "1" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.352449631363265
"10502" "2" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.145775970406383
"10503" "3" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.129066574295918
"10504" "4" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.240298893435556
"10505" "5" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.295345101425532
"10506" "6" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" 0.0633716052854167
"10507" "7" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.33930147
"10508" "8" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.130740445236842
"10509" "9" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.325042890904762
"10510" "10" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.214350280079211
"10511" "11" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.318777012804348
"10512" "12" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.178856167345652
"10513" "13" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.319677124659574
"10514" "14" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.295315541666667
"10515" "15" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.22735956545
"10516" "16" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.420844008625532
"10517" "17" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.316412962967391
"10518" "18" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.489232274509091
"10519" "19" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" 0.474962448333333
"10520" "20" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.0629572600911111
"10521" "21" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.366748752888889
"10522" "22" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.0954349339722222
"10523" "23" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.214730713222222
"10524" "24" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.272469211854545
"10525" "25" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.217799723931034
"10526" "26" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.12591815458
"10527" "27" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.2966286115
"10528" "28" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.0299969963043478
"10529" "29" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.18941800145
"10530" "30" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanX" -0.263061628069355
"10531" "1" "SITTING" "4" "fBodyGyromeanX" -0.976161464042553
"10532" "2" "SITTING" "4" "fBodyGyromeanX" -0.982621389565217
"10533" "3" "SITTING" "4" "fBodyGyromeanX" -0.957550637692308
"10534" "4" "SITTING" "4" "fBodyGyromeanX" -0.9605896358
"10535" "5" "SITTING" "4" "fBodyGyromeanX" -0.957117251818182
"10536" "6" "SITTING" "4" "fBodyGyromeanX" -0.939671400545455
"10537" "7" "SITTING" "4" "fBodyGyromeanX" -0.9436317575
"10538" "8" "SITTING" "4" "fBodyGyromeanX" -0.982200309782609
"10539" "9" "SITTING" "4" "fBodyGyromeanX" -0.950315237
"10540" "10" "SITTING" "4" "fBodyGyromeanX" -0.986477363333333
"10541" "11" "SITTING" "4" "fBodyGyromeanX" -0.985106875471698
"10542" "12" "SITTING" "4" "fBodyGyromeanX" -0.968528985294118
"10543" "13" "SITTING" "4" "fBodyGyromeanX" -0.983218202857143
"10544" "14" "SITTING" "4" "fBodyGyromeanX" -0.978577117592593
"10545" "15" "SITTING" "4" "fBodyGyromeanX" -0.986152580338983
"10546" "16" "SITTING" "4" "fBodyGyromeanX" -0.978632856956522
"10547" "17" "SITTING" "4" "fBodyGyromeanX" -0.98841106765625
"10548" "18" "SITTING" "4" "fBodyGyromeanX" -0.989961500350877
"10549" "19" "SITTING" "4" "fBodyGyromeanX" -0.981743664931507
"10550" "20" "SITTING" "4" "fBodyGyromeanX" -0.969913284393939
"10551" "21" "SITTING" "4" "fBodyGyromeanX" -0.984893559764706
"10552" "22" "SITTING" "4" "fBodyGyromeanX" -0.977266731129032
"10553" "23" "SITTING" "4" "fBodyGyromeanX" -0.977149986617647
"10554" "24" "SITTING" "4" "fBodyGyromeanX" -0.985676523823529
"10555" "25" "SITTING" "4" "fBodyGyromeanX" -0.988002552461538
"10556" "26" "SITTING" "4" "fBodyGyromeanX" -0.990144882307692
"10557" "27" "SITTING" "4" "fBodyGyromeanX" -0.987207904714286
"10558" "28" "SITTING" "4" "fBodyGyromeanX" -0.973724326388889
"10559" "29" "SITTING" "4" "fBodyGyromeanX" -0.988393569
"10560" "30" "SITTING" "4" "fBodyGyromeanX" -0.987034626451613
"10561" "1" "STANDING" "5" "fBodyGyromeanX" -0.986386786037736
"10562" "2" "STANDING" "5" "fBodyGyromeanX" -0.967037112037037
"10563" "3" "STANDING" "5" "fBodyGyromeanX" -0.901282267540984
"10564" "4" "STANDING" "5" "fBodyGyromeanX" -0.905464161964286
"10565" "5" "STANDING" "5" "fBodyGyromeanX" -0.909661802321429
"10566" "6" "STANDING" "5" "fBodyGyromeanX" -0.931612384385965
"10567" "7" "STANDING" "5" "fBodyGyromeanX" -0.938121637735849
"10568" "8" "STANDING" "5" "fBodyGyromeanX" -0.969677435925926
"10569" "9" "STANDING" "5" "fBodyGyromeanX" -0.916974437555556
"10570" "10" "STANDING" "5" "fBodyGyromeanX" -0.924005912954545
"10571" "11" "STANDING" "5" "fBodyGyromeanX" -0.978301717234043
"10572" "12" "STANDING" "5" "fBodyGyromeanX" -0.890292711147541
"10573" "13" "STANDING" "5" "fBodyGyromeanX" -0.957154108421053
"10574" "14" "STANDING" "5" "fBodyGyromeanX" -0.957111767
"10575" "15" "STANDING" "5" "fBodyGyromeanX" -0.950380286226415
"10576" "16" "STANDING" "5" "fBodyGyromeanX" -0.973157351666667
"10577" "17" "STANDING" "5" "fBodyGyromeanX" -0.980696264102564
"10578" "18" "STANDING" "5" "fBodyGyromeanX" -0.964428926438356
"10579" "19" "STANDING" "5" "fBodyGyromeanX" -0.947865639178082
"10580" "20" "STANDING" "5" "fBodyGyromeanX" -0.881019424794521
"10581" "21" "STANDING" "5" "fBodyGyromeanX" -0.956989964269663
"10582" "22" "STANDING" "5" "fBodyGyromeanX" -0.917018098571429
"10583" "23" "STANDING" "5" "fBodyGyromeanX" -0.947510436323529
"10584" "24" "STANDING" "5" "fBodyGyromeanX" -0.958540187246377
"10585" "25" "STANDING" "5" "fBodyGyromeanX" -0.96807852527027
"10586" "26" "STANDING" "5" "fBodyGyromeanX" -0.969364268513514
"10587" "27" "STANDING" "5" "fBodyGyromeanX" -0.970149628875
"10588" "28" "STANDING" "5" "fBodyGyromeanX" -0.880426103164557
"10589" "29" "STANDING" "5" "fBodyGyromeanX" -0.974485449538462
"10590" "30" "STANDING" "5" "fBodyGyromeanX" -0.915742855084746
"10591" "1" "LAYING" "6" "fBodyGyromeanX" -0.850249174586
"10592" "2" "LAYING" "6" "fBodyGyromeanX" -0.9864311425
"10593" "3" "LAYING" "6" "fBodyGyromeanX" -0.970167262903226
"10594" "4" "LAYING" "6" "fBodyGyromeanX" -0.967203736481482
"10595" "5" "LAYING" "6" "fBodyGyromeanX" -0.975797491730769
"10596" "6" "LAYING" "6" "fBodyGyromeanX" -0.935439769649123
"10597" "7" "LAYING" "6" "fBodyGyromeanX" -0.953684547692308
"10598" "8" "LAYING" "6" "fBodyGyromeanX" -0.957903886111111
"10599" "9" "LAYING" "6" "fBodyGyromeanX" -0.930297921
"10600" "10" "LAYING" "6" "fBodyGyromeanX" -0.953793912068965
"10601" "11" "LAYING" "6" "fBodyGyromeanX" -0.97618747122807
"10602" "12" "LAYING" "6" "fBodyGyromeanX" -0.9566538865
"10603" "13" "LAYING" "6" "fBodyGyromeanX" -0.96946349
"10604" "14" "LAYING" "6" "fBodyGyromeanX" -0.949959040588235
"10605" "15" "LAYING" "6" "fBodyGyromeanX" -0.955413596111111
"10606" "16" "LAYING" "6" "fBodyGyromeanX" -0.975892407428571
"10607" "17" "LAYING" "6" "fBodyGyromeanX" -0.971949211126761
"10608" "18" "LAYING" "6" "fBodyGyromeanX" -0.992436927692308
"10609" "19" "LAYING" "6" "fBodyGyromeanX" -0.974196217590361
"10610" "20" "LAYING" "6" "fBodyGyromeanX" -0.982619403529412
"10611" "21" "LAYING" "6" "fBodyGyromeanX" -0.973410473
"10612" "22" "LAYING" "6" "fBodyGyromeanX" -0.95336692
"10613" "23" "LAYING" "6" "fBodyGyromeanX" -0.979676078055556
"10614" "24" "LAYING" "6" "fBodyGyromeanX" -0.976570564027778
"10615" "25" "LAYING" "6" "fBodyGyromeanX" -0.890517539315068
"10616" "26" "LAYING" "6" "fBodyGyromeanX" -0.988386324868421
"10617" "27" "LAYING" "6" "fBodyGyromeanX" -0.987028539054054
"10618" "28" "LAYING" "6" "fBodyGyromeanX" -0.946804234625
"10619" "29" "LAYING" "6" "fBodyGyromeanX" -0.99312260884058
"10620" "30" "LAYING" "6" "fBodyGyromeanX" -0.971789052714286
"10621" "1" "WALKING" "1" "fBodyGyromeanY" -0.103059416434737
"10622" "2" "WALKING" "1" "fBodyGyromeanY" -0.55477211220339
"10623" "3" "WALKING" "1" "fBodyGyromeanY" -0.561526265344828
"10624" "4" "WALKING" "1" "fBodyGyromeanY" -0.688460056666667
"10625" "5" "WALKING" "1" "fBodyGyromeanY" -0.513951718392857
"10626" "6" "WALKING" "1" "fBodyGyromeanY" -0.341378429473684
"10627" "7" "WALKING" "1" "fBodyGyromeanY" -0.151966687436842
"10628" "8" "WALKING" "1" "fBodyGyromeanY" -0.259729692333333
"10629" "9" "WALKING" "1" "fBodyGyromeanY" -0.436905860576923
"10630" "10" "WALKING" "1" "fBodyGyromeanY" -0.345209034528302
"10631" "11" "WALKING" "1" "fBodyGyromeanY" -0.593107398474576
"10632" "12" "WALKING" "1" "fBodyGyromeanY" -0.4678863378
"10633" "13" "WALKING" "1" "fBodyGyromeanY" -0.256213554508772
"10634" "14" "WALKING" "1" "fBodyGyromeanY" -0.215894949525424
"10635" "15" "WALKING" "1" "fBodyGyromeanY" -0.535422096111111
"10636" "16" "WALKING" "1" "fBodyGyromeanY" -0.619731930392157
"10637" "17" "WALKING" "1" "fBodyGyromeanY" -0.490166286557377
"10638" "18" "WALKING" "1" "fBodyGyromeanY" -0.570898150714286
"10639" "19" "WALKING" "1" "fBodyGyromeanY" -0.0973549846596154
"10640" "20" "WALKING" "1" "fBodyGyromeanY" 0.0310145965868627
"10641" "21" "WALKING" "1" "fBodyGyromeanY" -0.371744086730769
"10642" "22" "WALKING" "1" "fBodyGyromeanY" -0.501176901956522
"10643" "23" "WALKING" "1" "fBodyGyromeanY" 0.195569461920339
"10644" "24" "WALKING" "1" "fBodyGyromeanY" -0.479841432931034
"10645" "25" "WALKING" "1" "fBodyGyromeanY" -0.678750350135135
"10646" "26" "WALKING" "1" "fBodyGyromeanY" -0.56182776559322
"10647" "27" "WALKING" "1" "fBodyGyromeanY" -0.534724231403509
"10648" "28" "WALKING" "1" "fBodyGyromeanY" -0.50468173962963
"10649" "29" "WALKING" "1" "fBodyGyromeanY" -0.362232316226415
"10650" "30" "WALKING" "1" "fBodyGyromeanY" -0.175900924040154
"10651" "1" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.319474609056604
"10652" "2" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.488086123958333
"10653" "3" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.637293508305085
"10654" "4" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.684310201538462
"10655" "5" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.516609046808511
"10656" "6" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.329653779629412
"10657" "7" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.567920266470588
"10658" "8" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.113162144460976
"10659" "9" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.499159202857143
"10660" "10" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.235858986212766
"10661" "11" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.581167154444444
"10662" "12" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.604711316153846
"10663" "13" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.492176104727273
"10664" "14" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" 0.118687692187963
"10665" "15" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.517025245833333
"10666" "16" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.642018064117647
"10667" "17" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.521435415208333
"10668" "18" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.649817266551724
"10669" "19" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.2254218170275
"10670" "20" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.162341385629412
"10671" "21" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.446691581702128
"10672" "22" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.523943751666667
"10673" "23" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.290447408901961
"10674" "24" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.546620981186441
"10675" "25" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.618579913384615
"10676" "26" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.617112539636364
"10677" "27" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.594092579607843
"10678" "28" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.522066500784314
"10679" "29" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.39404534122449
"10680" "30" "WALKING_UPSTAIRS" "2" "fBodyGyromeanY" -0.366058433230769
"10681" "1" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.0557022524693878
"10682" "2" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.361913824
"10683" "3" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.542694164081633
"10684" "4" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.717545840444444
"10685" "5" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.382483075106383
"10686" "6" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.130327465789583
"10687" "7" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.21444307293617
"10688" "8" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" 0.116090879026316
"10689" "9" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.312512195452381
"10690" "10" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.272495710342105
"10691" "11" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.528254524130435
"10692" "12" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.420631474130435
"10693" "13" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.133828886725532
"10694" "14" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" 0.0132082347333333
"10695" "15" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.402332301666667
"10696" "16" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.479512983617021
"10697" "17" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.451126869347826
"10698" "18" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.641527595090909
"10699" "19" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" 0.147083143564103
"10700" "20" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.138097945555556
"10701" "21" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.308879866288889
"10702" "22" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.525006840277778
"10703" "23" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" 0.328817010088889
"10704" "24" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.433475431818182
"10705" "25" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.632916352241379
"10706" "26" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.44312621
"10707" "27" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.402132810611364
"10708" "28" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.217100157608696
"10709" "29" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.463125032083333
"10710" "30" "WALKING_DOWNSTAIRS" "3" "fBodyGyromeanY" -0.348065119677419
"10711" "1" "SITTING" "4" "fBodyGyromeanY" -0.975838585319149
"10712" "2" "SITTING" "4" "fBodyGyromeanY" -0.982100923695652
"10713" "3" "SITTING" "4" "fBodyGyromeanY" -0.95617355
"10714" "4" "SITTING" "4" "fBodyGyromeanY" -0.9675836478
"10715" "5" "SITTING" "4" "fBodyGyromeanY" -0.955460359318182
"10716" "6" "SITTING" "4" "fBodyGyromeanY" -0.943857393090909
"10717" "7" "SITTING" "4" "fBodyGyromeanY" -0.956678065
"10718" "8" "SITTING" "4" "fBodyGyromeanY" -0.97658989
"10719" "9" "SITTING" "4" "fBodyGyromeanY" -0.9396930078
"10720" "10" "SITTING" "4" "fBodyGyromeanY" -0.986179215555556
"10721" "11" "SITTING" "4" "fBodyGyromeanY" -0.98263664490566
"10722" "12" "SITTING" "4" "fBodyGyromeanY" -0.963725248823529
"10723" "13" "SITTING" "4" "fBodyGyromeanY" -0.982456053877551
"10724" "14" "SITTING" "4" "fBodyGyromeanY" -0.969806729814815
"10725" "15" "SITTING" "4" "fBodyGyromeanY" -0.979201724745763
"10726" "16" "SITTING" "4" "fBodyGyromeanY" -0.96679600173913
"10727" "17" "SITTING" "4" "fBodyGyromeanY" -0.98879397953125
"10728" "18" "SITTING" "4" "fBodyGyromeanY" -0.988702701403509
"10729" "19" "SITTING" "4" "fBodyGyromeanY" -0.968188675753425
"10730" "20" "SITTING" "4" "fBodyGyromeanY" -0.964643068787879
"10731" "21" "SITTING" "4" "fBodyGyromeanY" -0.979830938
"10732" "22" "SITTING" "4" "fBodyGyromeanY" -0.959161754193548
"10733" "23" "SITTING" "4" "fBodyGyromeanY" -0.957920288823529
"10734" "24" "SITTING" "4" "fBodyGyromeanY" -0.981200181176471
"10735" "25" "SITTING" "4" "fBodyGyromeanY" -0.983827801076923
"10736" "26" "SITTING" "4" "fBodyGyromeanY" -0.981740793333333
"10737" "27" "SITTING" "4" "fBodyGyromeanY" -0.984141119142857
"10738" "28" "SITTING" "4" "fBodyGyromeanY" -0.963117633611111
"10739" "29" "SITTING" "4" "fBodyGyromeanY" -0.990329245333333
"10740" "30" "SITTING" "4" "fBodyGyromeanY" -0.982005883387097
"10741" "1" "STANDING" "5" "fBodyGyromeanY" -0.988984455849057
"10742" "2" "STANDING" "5" "fBodyGyromeanY" -0.972576152962963
"10743" "3" "STANDING" "5" "fBodyGyromeanY" -0.937711157213115
"10744" "4" "STANDING" "5" "fBodyGyromeanY" -0.955992945178571
"10745" "5" "STANDING" "5" "fBodyGyromeanY" -0.939373524464286
"10746" "6" "STANDING" "5" "fBodyGyromeanY" -0.943273146140351
"10747" "7" "STANDING" "5" "fBodyGyromeanY" -0.957548671320755
"10748" "8" "STANDING" "5" "fBodyGyromeanY" -0.972595487037037
"10749" "9" "STANDING" "5" "fBodyGyromeanY" -0.954514301555556
"10750" "10" "STANDING" "5" "fBodyGyromeanY" -0.960323800909091
"10751" "11" "STANDING" "5" "fBodyGyromeanY" -0.994025488297872
"10752" "12" "STANDING" "5" "fBodyGyromeanY" -0.948251856721312
"10753" "13" "STANDING" "5" "fBodyGyromeanY" -0.97291308
"10754" "14" "STANDING" "5" "fBodyGyromeanY" -0.9508361945
"10755" "15" "STANDING" "5" "fBodyGyromeanY" -0.975133868867925
"10756" "16" "STANDING" "5" "fBodyGyromeanY" -0.983594244615385
"10757" "17" "STANDING" "5" "fBodyGyromeanY" -0.987334041282051
"10758" "18" "STANDING" "5" "fBodyGyromeanY" -0.983561159726027
"10759" "19" "STANDING" "5" "fBodyGyromeanY" -0.975061671643836
"10760" "20" "STANDING" "5" "fBodyGyromeanY" -0.91064914109589
"10761" "21" "STANDING" "5" "fBodyGyromeanY" -0.960082591123596
"10762" "22" "STANDING" "5" "fBodyGyromeanY" -0.97068244031746
"10763" "23" "STANDING" "5" "fBodyGyromeanY" -0.952781164558824
"10764" "24" "STANDING" "5" "fBodyGyromeanY" -0.970426493768116
"10765" "25" "STANDING" "5" "fBodyGyromeanY" -0.97839988527027
"10766" "26" "STANDING" "5" "fBodyGyromeanY" -0.98388591027027
"10767" "27" "STANDING" "5" "fBodyGyromeanY" -0.983731873
"10768" "28" "STANDING" "5" "fBodyGyromeanY" -0.948160785316456
"10769" "29" "STANDING" "5" "fBodyGyromeanY" -0.991586674
"10770" "30" "STANDING" "5" "fBodyGyromeanY" -0.945628836949153
"10771" "1" "LAYING" "6" "fBodyGyromeanY" -0.9521914948
"10772" "2" "LAYING" "6" "fBodyGyromeanY" -0.983321635416667
"10773" "3" "LAYING" "6" "fBodyGyromeanY" -0.978099682258065
"10774" "4" "LAYING" "6" "fBodyGyromeanY" -0.972187839074074
"10775" "5" "LAYING" "6" "fBodyGyromeanY" -0.978249645769231
"10776" "6" "LAYING" "6" "fBodyGyromeanY" -0.941771544385965
"10777" "7" "LAYING" "6" "fBodyGyromeanY" -0.957570207692308
"10778" "8" "LAYING" "6" "fBodyGyromeanY" -0.957411160185185
"10779" "9" "LAYING" "6" "fBodyGyromeanY" -0.9345796594
"10780" "10" "LAYING" "6" "fBodyGyromeanY" -0.954670034482759
"10781" "11" "LAYING" "6" "fBodyGyromeanY" -0.982640271929825
"10782" "12" "LAYING" "6" "fBodyGyromeanY" -0.95256172
"10783" "13" "LAYING" "6" "fBodyGyromeanY" -0.968689729193548
"10784" "14" "LAYING" "6" "fBodyGyromeanY" -0.938087898235294
"10785" "15" "LAYING" "6" "fBodyGyromeanY" -0.964310893611111
"10786" "16" "LAYING" "6" "fBodyGyromeanY" -0.976092920571429
"10787" "17" "LAYING" "6" "fBodyGyromeanY" -0.973669098591549
"10788" "18" "LAYING" "6" "fBodyGyromeanY" -0.985611171384615
"10789" "19" "LAYING" "6" "fBodyGyromeanY" -0.972061003493976
"10790" "20" "LAYING" "6" "fBodyGyromeanY" -0.973120029558823
"10791" "21" "LAYING" "6" "fBodyGyromeanY" -0.964968005222222
"10792" "22" "LAYING" "6" "fBodyGyromeanY" -0.964698258611111
"10793" "23" "LAYING" "6" "fBodyGyromeanY" -0.96846913625
"10794" "24" "LAYING" "6" "fBodyGyromeanY" -0.966111980277778
"10795" "25" "LAYING" "6" "fBodyGyromeanY" -0.946259639315069
"10796" "26" "LAYING" "6" "fBodyGyromeanY" -0.983127999342105
"10797" "27" "LAYING" "6" "fBodyGyromeanY" -0.986795837297297
"10798" "28" "LAYING" "6" "fBodyGyromeanY" -0.9658244555
"10799" "29" "LAYING" "6" "fBodyGyromeanY" -0.993696336521739
"10800" "30" "LAYING" "6" "fBodyGyromeanY" -0.968170332428571
"10801" "1" "WALKING" "1" "fBodyGyromeanZ" -0.255940940315789
"10802" "2" "WALKING" "1" "fBodyGyromeanZ" -0.396659907457627
"10803" "3" "WALKING" "1" "fBodyGyromeanZ" -0.418126217413793
"10804" "4" "WALKING" "1" "fBodyGyromeanZ" -0.601381129166667
"10805" "5" "WALKING" "1" "fBodyGyromeanZ" -0.213127031035714
"10806" "6" "WALKING" "1" "fBodyGyromeanZ" -0.203575458733333
"10807" "7" "WALKING" "1" "fBodyGyromeanZ" -0.366733617894737
"10808" "8" "WALKING" "1" "fBodyGyromeanZ" -0.132902199479167
"10809" "9" "WALKING" "1" "fBodyGyromeanZ" -0.240222512134615
"10810" "10" "WALKING" "1" "fBodyGyromeanZ" -0.108530029881132
"10811" "11" "WALKING" "1" "fBodyGyromeanZ" -0.398293336610169
"10812" "12" "WALKING" "1" "fBodyGyromeanZ" -0.31728248436
"10813" "13" "WALKING" "1" "fBodyGyromeanZ" -0.276607954736842
"10814" "14" "WALKING" "1" "fBodyGyromeanZ" -0.212925759152542
"10815" "15" "WALKING" "1" "fBodyGyromeanZ" -0.461464065555556
"10816" "16" "WALKING" "1" "fBodyGyromeanZ" -0.432885310980392
"10817" "17" "WALKING" "1" "fBodyGyromeanZ" -0.398809217540984
"10818" "18" "WALKING" "1" "fBodyGyromeanZ" -0.538152344821429
"10819" "19" "WALKING" "1" "fBodyGyromeanZ" -0.01050470716
"10820" "20" "WALKING" "1" "fBodyGyromeanZ" -0.108892495684314
"10821" "21" "WALKING" "1" "fBodyGyromeanZ" -0.283262474865385
"10822" "22" "WALKING" "1" "fBodyGyromeanZ" -0.083501182326087
"10823" "23" "WALKING" "1" "fBodyGyromeanZ" -0.194970369294915
"10824" "24" "WALKING" "1" "fBodyGyromeanZ" -0.39144792137931
"10825" "25" "WALKING" "1" "fBodyGyromeanZ" -0.561322950945946
"10826" "26" "WALKING" "1" "fBodyGyromeanZ" -0.318516813050847
"10827" "27" "WALKING" "1" "fBodyGyromeanZ" -0.318182379824561
"10828" "28" "WALKING" "1" "fBodyGyromeanZ" -0.255029045018519
"10829" "29" "WALKING" "1" "fBodyGyromeanZ" -0.397277495471698
"10830" "30" "WALKING" "1" "fBodyGyromeanZ" -0.247350343692308
